url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/32833.zarr,10413001762,9.7 GiB,https://images.jax.org/webclient/?show=image-129795,"1,3,1,50176,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/817.zarr,6415240411,6.0 GiB,https://images.jax.org/webclient/?show=image-2449,"1,3,1,50944,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1824.zarr,7431567143,6.9 GiB,https://images.jax.org/webclient/?show=image-5470,"1,3,1,54528,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1990.zarr,6066892821,5.7 GiB,https://images.jax.org/webclient/?show=image-5970,"1,3,1,49152,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32463.zarr,6191318648,5.8 GiB,https://images.jax.org/webclient/?show=image-128685,"1,3,1,36352,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32799.zarr,5633575250,5.2 GiB,https://images.jax.org/webclient/?show=image-129694,"1,3,1,49664,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4329.zarr,7835450875,7.3 GiB,https://images.jax.org/webclient/?show=image-12987,"1,3,1,46080,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/116.zarr,3557494319,3.3 GiB,https://images.jax.org/webclient/?show=image-347,"1,3,1,52992,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1121.zarr,5606048547,5.2 GiB,https://images.jax.org/webclient/?show=image-3361,"1,3,1,50432,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33160.zarr,9249665615,8.6 GiB,https://images.jax.org/webclient/?show=image-130776,"1,3,1,50176,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4779.zarr,4451815191,4.1 GiB,https://images.jax.org/webclient/?show=image-14336,"1,3,1,42752,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/546.zarr,4415878266,4.1 GiB,https://images.jax.org/webclient/?show=image-1636,"1,3,1,43776,111360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1571.zarr,8158726579,7.6 GiB,https://images.jax.org/webclient/?show=image-4713,"1,3,1,44032,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4295.zarr,7640509745,7.1 GiB,https://images.jax.org/webclient/?show=image-12884,"1,3,1,54784,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1066.zarr,4501507375,4.2 GiB,https://images.jax.org/webclient/?show=image-3196,"1,3,1,40960,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
