url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/38707.zarr,6589926947,6.1 GiB,https://images.jax.org/webclient/?show=image-164870,"1,3,1,52480,90240","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43165.zarr,11885196378,11.1 GiB,https://images.jax.org/webclient/?show=image-177843,"1,3,1,54528,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40206.zarr,2035256977,1.9 GiB,https://images.jax.org/webclient/?show=image-169317,"1,3,1,31232,67200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39562.zarr,3573060648,3.3 GiB,https://images.jax.org/webclient/?show=image-167385,"1,3,1,39680,67200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42114.zarr,4843687838,4.5 GiB,https://images.jax.org/webclient/?show=image-174840,"1,3,1,53760,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43360.zarr,5644177169,5.3 GiB,https://images.jax.org/webclient/?show=image-178430,"1,3,1,43264,82560","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40447.zarr,8279784522,7.7 GiB,https://images.jax.org/webclient/?show=image-170040,"1,3,1,54784,94080","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45646.zarr,10630038706,9.9 GiB,https://images.jax.org/webclient/?show=image-185088,"1,3,1,55296,82560","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42563.zarr,6721663442,6.3 GiB,https://images.jax.org/webclient/?show=image-176137,"1,3,1,54528,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38942.zarr,5008401408,4.7 GiB,https://images.jax.org/webclient/?show=image-165576,"1,3,1,50944,74880","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43850.zarr,7988797725,7.4 GiB,https://images.jax.org/webclient/?show=image-179799,"1,3,1,54528,69120","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42268.zarr,5275660777,4.9 GiB,https://images.jax.org/webclient/?show=image-175304,"1,3,1,50688,69120","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45187.zarr,7965908777,7.4 GiB,https://images.jax.org/webclient/?show=image-183709,"1,3,1,46592,86400","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41703.zarr,4506807652,4.2 GiB,https://images.jax.org/webclient/?show=image-173609,"1,3,1,46848,78720","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40946.zarr,5323371984,5.0 GiB,https://images.jax.org/webclient/?show=image-171436,"1,3,1,46336,94080","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39490.zarr,4870915802,4.5 GiB,https://images.jax.org/webclient/?show=image-167168,"1,3,1,53504,59520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44660.zarr,8100334617,7.5 GiB,https://images.jax.org/webclient/?show=image-182129,"1,3,1,43008,94080","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41317.zarr,8277292733,7.7 GiB,https://images.jax.org/webclient/?show=image-172551,"1,3,1,53760,76800","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39456.zarr,3810673355,3.5 GiB,https://images.jax.org/webclient/?show=image-167067,"1,3,1,43776,84480","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41857.zarr,5374474588,5.0 GiB,https://images.jax.org/webclient/?show=image-174069,"1,3,1,52480,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44241.zarr,10537417117,9.8 GiB,https://images.jax.org/webclient/?show=image-180972,"1,3,1,55296,82560","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43022.zarr,6102707559,5.7 GiB,https://images.jax.org/webclient/?show=image-177415,"1,3,1,45056,92160","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39435.zarr,3969335462,3.7 GiB,https://images.jax.org/webclient/?show=image-167005,"1,3,1,44288,84480","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44795.zarr,7538249139,7.0 GiB,https://images.jax.org/webclient/?show=image-182535,"1,3,1,48640,74880","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41336.zarr,6883769423,6.4 GiB,https://images.jax.org/webclient/?show=image-172606,"1,3,1,44032,76800","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40881.zarr,6361970701,5.9 GiB,https://images.jax.org/webclient/?show=image-171242,"1,3,1,50688,101760","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44296.zarr,5831286719,5.4 GiB,https://images.jax.org/webclient/?show=image-181137,"1,3,1,45568,65280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38655.zarr,8907513558,8.3 GiB,https://images.jax.org/webclient/?show=image-164715,"1,3,1,52992,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42580.zarr,3753942266,3.5 GiB,https://images.jax.org/webclient/?show=image-176189,"1,3,1,46336,49920","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43537.zarr,8829285252,8.2 GiB,https://images.jax.org/webclient/?show=image-178861,"1,3,1,46592,80640","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45939.zarr,7860177903,7.3 GiB,https://images.jax.org/webclient/?show=image-185967,"1,3,1,46592,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39699.zarr,6692868439,6.2 GiB,https://images.jax.org/webclient/?show=image-167797,"1,3,1,52736,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39005.zarr,4081269849,3.8 GiB,https://images.jax.org/webclient/?show=image-165764,"1,3,1,42752,55680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43907.zarr,5488682917,5.1 GiB,https://images.jax.org/webclient/?show=image-179970,"1,3,1,46592,59520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45044.zarr,6505399872,6.1 GiB,https://images.jax.org/webclient/?show=image-183282,"1,3,1,40192,92160","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40504.zarr,7965936136,7.4 GiB,https://images.jax.org/webclient/?show=image-170212,"1,3,1,44544,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41053.zarr,7085661073,6.6 GiB,https://images.jax.org/webclient/?show=image-171758,"1,3,1,46592,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/46209.zarr,3924462326,3.7 GiB,https://images.jax.org/webclient/?show=image-186776,"1,3,1,48128,57600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44163.zarr,9795079034,9.1 GiB,https://images.jax.org/webclient/?show=image-180737,"1,3,1,55296,84480","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44624.zarr,9791627743,9.1 GiB,https://images.jax.org/webclient/?show=image-182022,"1,3,1,53504,80640","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41483.zarr,2220614944,2.1 GiB,https://images.jax.org/webclient/?show=image-173049,"1,3,1,39936,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45662.zarr,11041909345,10.3 GiB,https://images.jax.org/webclient/?show=image-185136,"1,3,1,55296,90240","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41992.zarr,6353609660,5.9 GiB,https://images.jax.org/webclient/?show=image-174475,"1,3,1,46848,61440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42699.zarr,6583219977,6.1 GiB,https://images.jax.org/webclient/?show=image-176545,"1,3,1,49152,61440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40650.zarr,8474633738,7.9 GiB,https://images.jax.org/webclient/?show=image-170599,"1,3,1,54784,92160","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45300.zarr,7951591099,7.4 GiB,https://images.jax.org/webclient/?show=image-184050,"1,3,1,46336,94080","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40831.zarr,4905739474,4.6 GiB,https://images.jax.org/webclient/?show=image-171091,"1,3,1,49408,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42330.zarr,5052623349,4.7 GiB,https://images.jax.org/webclient/?show=image-175490,"1,3,1,40448,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40261.zarr,3676410503,3.4 GiB,https://images.jax.org/webclient/?show=image-169481,"1,3,1,41984,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43784.zarr,8582744232,8.0 GiB,https://images.jax.org/webclient/?show=image-179601,"1,3,1,48384,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41927.zarr,7443758701,6.9 GiB,https://images.jax.org/webclient/?show=image-174280,"1,3,1,52992,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43239.zarr,6442727761,6.0 GiB,https://images.jax.org/webclient/?show=image-178067,"1,3,1,45312,94080","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42834.zarr,8539671221,8.0 GiB,https://images.jax.org/webclient/?show=image-176951,"1,3,1,48128,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40280.zarr,4077214443,3.8 GiB,https://images.jax.org/webclient/?show=image-169538,"1,3,1,47616,74880","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45797.zarr,7287476774,6.8 GiB,https://images.jax.org/webclient/?show=image-185541,"1,3,1,53760,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39306.zarr,11456853327,10.7 GiB,https://images.jax.org/webclient/?show=image-166618,"1,3,1,53248,92160","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42385.zarr,4639551206,4.3 GiB,https://images.jax.org/webclient/?show=image-175654,"1,3,1,45824,61440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45355.zarr,7827043028,7.3 GiB,https://images.jax.org/webclient/?show=image-184213,"1,3,1,45824,80640","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38799.zarr,3908655549,3.6 GiB,https://images.jax.org/webclient/?show=image-165147,"1,3,1,53504,59520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44180.zarr,9975006822,9.3 GiB,https://images.jax.org/webclient/?show=image-180788,"1,3,1,49664,88320","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41190.zarr,4234295780,3.9 GiB,https://images.jax.org/webclient/?show=image-172170,"1,3,1,45056,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44937.zarr,5981616115,5.6 GiB,https://images.jax.org/webclient/?show=image-182961,"1,3,1,40192,76800","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41540.zarr,2528379718,2.4 GiB,https://images.jax.org/webclient/?show=image-173219,"1,3,1,44800,57600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/46066.zarr,4912809727,4.6 GiB,https://images.jax.org/webclient/?show=image-186347,"1,3,1,38144,61440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44204.zarr,7172268621,6.7 GiB,https://images.jax.org/webclient/?show=image-180861,"1,3,1,49152,67200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39523.zarr,4664630122,4.3 GiB,https://images.jax.org/webclient/?show=image-167269,"1,3,1,47616,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38575.zarr,6454934251,6.0 GiB,https://images.jax.org/webclient/?show=image-164474,"1,3,1,49408,96000","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/44683.zarr,11532586720,10.7 GiB,https://images.jax.org/webclient/?show=image-182197,"1,3,1,49408,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/41424.zarr,3857272242,3.6 GiB,https://images.jax.org/webclient/?show=image-172871,"1,3,1,53504,55680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40989.zarr,3752558534,3.5 GiB,https://images.jax.org/webclient/?show=image-171567,"1,3,1,48128,59520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38917.zarr,4532117669,4.2 GiB,https://images.jax.org/webclient/?show=image-165500,"1,3,1,50944,96000","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43795.zarr,10539473919,9.8 GiB,https://images.jax.org/webclient/?show=image-179634,"1,3,1,47104,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45156.zarr,7017670492,6.5 GiB,https://images.jax.org/webclient/?show=image-183616,"1,3,1,45824,76800","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40396.zarr,2824948174,2.6 GiB,https://images.jax.org/webclient/?show=image-169888,"1,3,1,37632,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42688.zarr,7707773232,7.2 GiB,https://images.jax.org/webclient/?show=image-176514,"1,3,1,49920,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43445.zarr,10429510733,9.7 GiB,https://images.jax.org/webclient/?show=image-178585,"1,3,1,54272,82560","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/46051.zarr,5334834818,5.0 GiB,https://images.jax.org/webclient/?show=image-186303,"1,3,1,43520,97920","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39611.zarr,3049485709,2.8 GiB,https://images.jax.org/webclient/?show=image-167531,"1,3,1,39424,57600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/40558.zarr,6435370933,6.0 GiB,https://images.jax.org/webclient/?show=image-170324,"1,3,1,52480,97920","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45526.zarr,5748285777,5.4 GiB,https://images.jax.org/webclient/?show=image-184727,"1,3,1,40960,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39131.zarr,4623534233,4.3 GiB,https://images.jax.org/webclient/?show=image-166092,"1,3,1,41728,55680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43938.zarr,9365616893,8.7 GiB,https://images.jax.org/webclient/?show=image-180063,"1,3,1,48128,84480","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/42156.zarr,4381336589,4.1 GiB,https://images.jax.org/webclient/?show=image-174967,"1,3,1,50432,63360","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/46034.zarr,10864086226,10.1 GiB,https://images.jax.org/webclient/?show=image-186252,"1,3,1,54016,86400","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45099.zarr,8626545428,8.0 GiB,https://images.jax.org/webclient/?show=image-183446,"1,3,1,50176,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/39674.zarr,1798812187,1.7 GiB,https://images.jax.org/webclient/?show=image-167721,"1,3,1,40192,53760","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/38604.zarr,4886808369,4.6 GiB,https://images.jax.org/webclient/?show=image-164561,"1,3,1,49920,72960","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/43508.zarr,12492914197,11.6 GiB,https://images.jax.org/webclient/?show=image-178773,"1,3,1,54016,103680","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/45572.zarr,7161048350,6.7 GiB,https://images.jax.org/webclient/?show=image-184866,"1,3,1,42240,96000","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
